timestamp,TA,HR,WD,WS,RG,RN,TX,TN,RG_SD,RN_SD,station,WD_STR
2020-07-07 00:00:00+00:00,0.1629166666666666,64.94583333333334,114.05291666666666,1.5429166666666667,219.12778366376915,223.95598551213465,2.15,-1.26,312.5120344826842,157.39550578713784,La Paloma ZA,SE
2020-07-08 00:00:00+00:00,-0.5641666666666666,76.8625,63.26958333333334,2.395833333333333,220.02525614363705,254.38746741314188,0.8,-2.92,313.5457446979486,216.19003757230288,La Paloma ZA,NE
2020-07-09 00:00:00+00:00,4.277083333333334,47.2625,114.02791666666668,2.303333333333333,220.9744158304808,332.07823730579577,7.51,0.41,314.6371070284104,267.452007333967,La Paloma ZA,SE
2020-07-10 00:00:00+00:00,5.06,49.5375,73.16041666666666,2.192916666666666,221.97484519132377,459.5339454223297,6.55,4.15,315.78559154830725,400.8925507554122,La Paloma ZA,E
2020-07-11 00:00:00+00:00,5.581666666666667,60.63333333333333,110.13833333333334,1.9625,223.02610500351656,490.3651278108842,6.75,4.88,316.99064380650384,378.2435720711925,La Paloma ZA,E
2020-07-12 00:00:00+00:00,6.162000000000001,61.256,88.2476,2.8464,215.16328632652852,515.9979620914835,8.75,4.55,314.7598413273003,421.2040949495046,La Paloma ZA,E
2020-07-13 00:00:00+00:00,6.380416666666666,44.1125,111.50458333333334,3.186666666666667,225.27993726644104,456.3852532060712,9.6,4.15,319.56885434522485,320.4064788607563,La Paloma ZA,E
2020-07-14 00:00:00+00:00,6.532916666666666,30.891666666666666,125.145,2.8662500000000004,226.48082777802867,451.4085339389212,10.54,4.52,320.94003799800936,343.96720914306974,La Paloma ZA,SE
2020-07-15 00:00:00+00:00,6.111249999999999,34.28333333333333,121.97208333333332,1.7720833333333337,227.73056303216825,470.30814166054057,8.57,4.32,322.3653260178713,355.19129591067514,La Paloma ZA,SE
2020-07-16 00:00:00+00:00,6.184583333333333,31.72083333333333,81.27458333333334,2.147083333333333,229.0287471558592,336.98510788747893,11.49,2.67,323.8442135351896,206.03542116303777,La Paloma ZA,E
2020-07-17 00:00:00+00:00,6.372083333333333,38.17916666666667,126.03333333333336,2.177083333333333,230.3747991129682,231.8853385253832,8.86,4.61,325.3759979385191,159.2838304730516,La Paloma ZA,SE
2020-07-18 00:00:00+00:00,4.935,64.39999999999999,153.92375,1.7954166666666664,231.7679512998452,277.0030491837138,6.92,3.57,326.95977773241225,240.53515121927805,La Paloma ZA,SE
2020-07-19 00:00:00+00:00,3.880833333333333,75.33333333333333,130.05625,1.3404166666666668,233.20757139255863,339.36119455045707,6.73,0.85,328.59479897497374,269.6701199900982,La Paloma ZA,SE
2020-07-20 00:00:00+00:00,2.005416666666666,81.64999999999999,44.2225,0.9945833333333334,234.6930053068193,354.26849246430976,3.86,0.05,330.2802866992515,264.19723043344385,La Paloma ZA,NE
2020-07-21 00:00:00+00:00,1.112083333333333,95.35,151.71416666666667,1.415,236.223581388121,339.92145571919326,3.01,-1.15,332.01545018452066,252.6401881511644,La Paloma ZA,SE
2020-07-22 00:00:00+00:00,-1.57,83.412,229.202,1.3688,228.2857765880483,269.15547275947785,0.95,-3.45,330.21323543982044,178.9781988828637,La Paloma ZA,SO
2020-07-23 00:00:00+00:00,-1.9991666666666668,63.44583333333333,151.4425,1.4045833333333333,239.4164707490716,217.99744171554963,0.35,-3.4,335.63058653521483,159.2969737570383,La Paloma ZA,SE
2020-07-24 00:00:00+00:00,-1.6520833333333331,49.07083333333333,161.58,1.8554166666666667,241.0782954001189,153.72935743357303,2.25,-3.87,337.5099224593855,142.4846035651054,La Paloma ZA,S
2020-07-25 00:00:00+00:00,2.90125,39.29583333333333,96.77791666666668,1.5916666666666668,242.7824181561697,228.55025477027772,9.45,-2.55,339.4356569270378,214.9896162545969,La Paloma ZA,E
2020-07-26 00:00:00+00:00,6.1325,54.42916666666667,74.51333333333334,2.5775,244.52807342863844,323.7489895180334,7.95,4.65,341.4069318127224,280.5620582246962,La Paloma ZA,E
2020-07-27 00:00:00+00:00,4.02125,62.40833333333333,85.05458333333333,2.5466666666666664,246.31446847022517,327.9797957828922,5.28,2.3,343.42286952509346,253.2793947780073,La Paloma ZA,E
2020-07-28 00:00:00+00:00,3.6012500000000003,45.26666666666667,100.56875,2.839166666666667,248.14078517355333,325.1138899701328,8.06,0.65,345.4825752835271,246.44459870985585,La Paloma ZA,E
2020-07-29 00:00:00+00:00,5.547083333333333,32.11666666666667,97.11,3.3920833333333333,250.00697670646707,334.4869051214568,10.01,2.7,347.58454719393643,251.6934003598788,La Paloma ZA,E
2020-07-30 00:00:00+00:00,4.435,36.8375,70.39333333333333,2.494166666666666,252.0213426263335,316.00359098749783,6.74,1.76,349.64624381331186,230.30922513864485,La Paloma ZA,E
2020-07-31 00:00:00+00:00,7.172916666666667,36.05833333333333,83.15541666666667,2.1670833333333333,254.0748548131461,303.5918516773364,12.7,3.72,351.7482291049068,226.79162727005155,La Paloma ZA,E
2020-08-01 00:00:00+00:00,8.4456,32.472,104.7648,2.4292,245.92359341588192,301.4479496103748,9.65,6.35,350.2100794953999,225.4564053826198,La Paloma ZA,E
2020-08-02 00:00:00+00:00,8.5,29.875,122.91916666666668,1.8770833333333328,258.2998497041643,305.4692936138077,14.16,4.85,356.073092340508,228.34742136154705,La Paloma ZA,SE
2020-08-03 00:00:00+00:00,10.242916666666666,31.379166666666663,105.93583333333332,1.58125,260.4659720369994,349.13848727310665,14.85,6.37,358.2903180244803,283.22125839079774,La Paloma ZA,E
