TA,WS_MAX,HR,PP,timestamp,WD,WS,RG,ingestion_time,source,station,RN
7.59,2.27,22.13,0.0,2022-04-28 11:00:00+00:00,107.23,2.87,479.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,349.71686417498546
8.35,2.25,21.1,0.0,2022-04-28 12:00:00+00:00,106.68,2.85,574.4,2022-07-03 18:42:49.342698,sg,La Paloma ZA,417.1065224102941
10.81,1.98,18.47,0.0,2022-04-28 13:00:00+00:00,68.45,2.35,556.87,2022-07-03 18:42:49.342698,sg,La Paloma ZA,403.5558799185066
13.27,1.72,15.83,0.0,2022-04-28 14:00:00+00:00,30.21,1.85,539.33,2022-07-03 18:42:49.342698,sg,La Paloma ZA,385.0070656171734
15.73,1.45,13.2,0.0,2022-04-28 15:00:00+00:00,351.98,1.35,521.8,2022-07-03 18:42:49.342698,sg,La Paloma ZA,357.34658287262414
16.17,1.65,13.53,0.0,2022-04-28 16:00:00+00:00,331.12,1.6,504.27,2022-07-03 18:42:49.342698,sg,La Paloma ZA,313.02329697976586
16.6,1.84,13.87,0.0,2022-04-28 17:00:00+00:00,310.26,1.86,486.73,2022-07-03 18:42:49.342698,sg,La Paloma ZA,134.91410010422842
17.03,2.04,14.2,0.0,2022-04-28 18:00:00+00:00,289.4,2.11,469.2,2022-07-03 18:42:49.342698,sg,La Paloma ZA,118.66512102353154
16.3,1.67,17.0,0.0,2022-04-28 19:00:00+00:00,285.15,1.71,391.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,102.41614194283468
15.57,1.31,19.8,0.0,2022-04-28 20:00:00+00:00,280.91,1.32,312.8,2022-07-03 18:42:49.342698,sg,La Paloma ZA,86.16716286213781
14.83,0.94,22.6,0.0,2022-04-28 21:00:00+00:00,276.66,0.92,234.6,2022-07-03 18:42:49.342698,sg,La Paloma ZA,69.91818378144094
13.86,1.07,23.77,0.0,2022-04-28 22:00:00+00:00,218.21,1.08,156.4,2022-07-03 18:42:49.342698,sg,La Paloma ZA,53.669204700744075
12.89,1.19,24.93,0.0,2022-04-28 23:00:00+00:00,159.76,1.23,78.2,2022-07-03 18:42:49.342698,sg,La Paloma ZA,37.42022562004722
11.91,1.31,26.1,0.0,2022-04-29 00:00:00+00:00,101.31,1.39,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,21.17124653935035
11.75,1.49,23.73,0.0,2022-04-29 01:00:00+00:00,96.23,1.62,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,4.9222674586534865
11.59,1.68,21.37,0.0,2022-04-29 02:00:00+00:00,91.16,1.86,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-11.32671162204339
11.42,1.86,19.0,0.0,2022-04-29 03:00:00+00:00,86.08,2.09,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-27.575690702740246
11.41,1.81,17.67,0.0,2022-04-29 04:00:00+00:00,89.96,2.05,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-43.824669783437116
11.41,1.76,16.33,0.0,2022-04-29 05:00:00+00:00,93.83,2.02,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-60.073648864133986
11.4,1.71,15.0,0.0,2022-04-29 06:00:00+00:00,97.71,1.98,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-76.32262794483086
11.35,1.72,15.3,0.0,2022-04-29 07:00:00+00:00,99.61,2.05,94.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-92.57160702552773
11.31,1.73,15.6,0.0,2022-04-29 08:00:00+00:00,101.5,2.11,188.01,2022-07-03 18:42:49.342698,sg,La Paloma ZA,118.71116261270116
11.26,1.74,15.9,0.0,2022-04-29 09:00:00+00:00,103.4,2.18,282.01,2022-07-03 18:42:49.342698,sg,La Paloma ZA,198.60568738028462
11.42,1.59,17.83,0.0,2022-04-29 10:00:00+00:00,104.19,1.97,376.01,2022-07-03 18:42:49.342698,sg,La Paloma ZA,272.8614972694221
11.57,1.45,19.77,0.0,2022-04-29 11:00:00+00:00,104.97,1.77,470.01,2022-07-03 18:42:49.342698,sg,La Paloma ZA,344.44356415530075
11.73,1.3,21.7,0.0,2022-04-29 12:00:00+00:00,105.76,1.56,564.02,2022-07-03 18:42:49.342698,sg,La Paloma ZA,414.34005576950204
13.92,1.24,19.33,0.0,2022-04-29 13:00:00+00:00,48.67,1.63,547.04,2022-07-03 18:42:49.342698,sg,La Paloma ZA,401.43731621641274
16.11,1.17,16.97,0.0,2022-04-29 14:00:00+00:00,351.59,1.69,530.06,2022-07-03 18:42:49.342698,sg,La Paloma ZA,384.599435304774
18.31,1.11,14.6,0.0,2022-04-29 15:00:00+00:00,294.5,1.76,513.08,2022-07-03 18:42:49.342698,sg,La Paloma ZA,360.64955201305935
18.4,1.31,14.6,0.0,2022-04-29 16:00:00+00:00,292.03,2.1,496.1,2022-07-03 18:42:49.342698,sg,La Paloma ZA,321.16565663627046
18.49,1.52,14.6,0.0,2022-04-29 17:00:00+00:00,289.55,2.44,479.12,2022-07-03 18:42:49.342698,sg,La Paloma ZA,162.56955553299625
18.58,1.72,14.6,0.0,2022-04-29 18:00:00+00:00,287.08,2.78,462.14,2022-07-03 18:42:49.342698,sg,La Paloma ZA,150.16517421222136
17.75,1.49,16.03,0.0,2022-04-29 19:00:00+00:00,283.86,2.47,385.12,2022-07-03 18:42:49.342698,sg,La Paloma ZA,137.7607928914465
16.93,1.25,17.47,0.0,2022-04-29 20:00:00+00:00,280.65,2.15,308.09,2022-07-03 18:42:49.342698,sg,La Paloma ZA,125.35641157067165
16.1,1.02,18.9,0.0,2022-04-29 21:00:00+00:00,277.43,1.84,231.07,2022-07-03 18:42:49.342698,sg,La Paloma ZA,112.95203024989677
14.82,0.9,21.73,0.0,2022-04-29 22:00:00+00:00,330.07,1.36,154.05,2022-07-03 18:42:49.342698,sg,La Paloma ZA,100.54764892912192
13.54,0.78,24.57,0.0,2022-04-29 23:00:00+00:00,22.72,0.89,77.02,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.14326760834705
12.26,0.66,27.4,0.0,2022-04-30 00:00:00+00:00,75.36,0.41,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,75.73888628757219
11.64,0.68,28.37,0.0,2022-04-30 01:00:00+00:00,113.81,0.33,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,63.334504966797326
11.02,0.69,29.33,0.0,2022-04-30 02:00:00+00:00,152.27,0.26,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,50.93012364602245
10.39,0.71,30.3,0.0,2022-04-30 03:00:00+00:00,190.72,0.18,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,38.52574232524759
9.9,0.67,31.5,0.0,2022-04-30 04:00:00+00:00,142.89,0.26,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,26.12136100447273
9.4,0.64,32.7,0.0,2022-04-30 05:00:00+00:00,95.06,0.33,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,13.716979683697863
8.91,0.6,33.9,0.0,2022-04-30 06:00:00+00:00,47.23,0.41,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1.3125983629229996
8.9,0.81,32.2,0.0,2022-04-30 07:00:00+00:00,51.19,0.7,67.49,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-11.091782957851866
8.88,1.02,30.5,0.0,2022-04-30 08:00:00+00:00,55.15,0.99,134.99,2022-07-03 18:42:49.342698,sg,La Paloma ZA,97.02732205223597
8.87,1.23,28.8,0.0,2022-04-30 09:00:00+00:00,59.11,1.28,202.48,2022-07-03 18:42:49.342698,sg,La Paloma ZA,151.67693517695201
9.36,1.31,27.8,0.0,2022-04-30 10:00:00+00:00,64.08,1.38,269.97,2022-07-03 18:42:49.342698,sg,La Paloma ZA,203.6943125799227
9.86,1.38,26.8,0.0,2022-04-30 11:00:00+00:00,69.05,1.49,337.47,2022-07-03 18:42:49.342698,sg,La Paloma ZA,254.24783258068368
10.35,1.46,25.8,0.0,2022-04-30 12:00:00+00:00,74.02,1.59,404.96,2022-07-03 18:42:49.342698,sg,La Paloma ZA,303.3418180918482
12.07,1.53,23.2,0.0,2022-04-30 13:00:00+00:00,26.82,1.75,413.31,2022-07-03 18:42:49.342698,sg,La Paloma ZA,308.4584980333919
13.78,1.61,20.6,0.0,2022-04-30 14:00:00+00:00,339.61,1.9,421.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,310.6346612428432
15.5,1.68,18.0,0.0,2022-04-30 15:00:00+00:00,292.41,2.06,430.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,306.8419273808908
15.6,1.73,18.3,0.0,2022-04-30 16:00:00+00:00,288.22,2.32,438.35,2022-07-03 18:42:49.342698,sg,La Paloma ZA,290.2255192654653
15.7,1.78,18.6,0.0,2022-04-30 17:00:00+00:00,284.03,2.58,446.69,2022-07-03 18:42:49.342698,sg,La Paloma ZA,169.7461756852056
15.8,1.84,18.9,0.0,2022-04-30 18:00:00+00:00,279.84,2.84,455.04,2022-07-03 18:42:49.342698,sg,La Paloma ZA,157.41656908801988
15.32,1.6,20.03,0.0,2022-04-30 19:00:00+00:00,282.03,2.49,379.2,2022-07-03 18:42:49.342698,sg,La Paloma ZA,145.08696249083417
14.84,1.36,21.17,0.0,2022-04-30 20:00:00+00:00,284.21,2.14,303.36,2022-07-03 18:42:49.342698,sg,La Paloma ZA,132.75735589364848
14.36,1.12,22.3,0.0,2022-04-30 21:00:00+00:00,286.4,1.79,227.52,2022-07-03 18:42:49.342698,sg,La Paloma ZA,120.42774929646278
13.13,0.96,27.33,0.0,2022-04-30 22:00:00+00:00,244.39,1.28,151.68,2022-07-03 18:42:49.342698,sg,La Paloma ZA,108.09814269927708
11.89,0.8,32.37,0.0,2022-04-30 23:00:00+00:00,202.38,0.76,75.84,2022-07-03 18:42:49.342698,sg,La Paloma ZA,95.76853610209139
10.65,0.64,37.4,0.0,2022-05-01 00:00:00+00:00,160.37,0.25,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,83.43892950490569
10.27,0.71,37.47,0.0,2022-05-01 01:00:00+00:00,130.66,0.32,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,71.10932290771999
9.89,0.77,37.53,0.0,2022-05-01 02:00:00+00:00,100.94,0.38,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,58.77971631053428
9.51,0.83,37.6,0.0,2022-05-01 03:00:00+00:00,71.23,0.45,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,46.45010971334859
9.2,0.85,37.6,0.0,2022-05-01 04:00:00+00:00,58.11,0.57,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,34.12050311616288
8.88,0.88,37.6,0.0,2022-05-01 05:00:00+00:00,44.98,0.69,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,21.790896518977185
8.57,0.91,37.6,0.0,2022-05-01 06:00:00+00:00,31.86,0.81,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,9.461289921791485
8.22,0.94,38.03,0.0,2022-05-01 07:00:00+00:00,41.99,0.83,66.11,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-2.868316675394216
7.87,0.97,38.47,0.0,2022-05-01 08:00:00+00:00,52.11,0.84,132.21,2022-07-03 18:42:49.342698,sg,La Paloma ZA,96.982899276132
7.52,1.0,38.9,0.0,2022-05-01 09:00:00+00:00,62.24,0.86,198.32,2022-07-03 18:42:49.342698,sg,La Paloma ZA,150.03444435537503
7.86,0.97,38.07,0.0,2022-05-01 10:00:00+00:00,53.28,0.88,264.43,2022-07-03 18:42:49.342698,sg,La Paloma ZA,201.02131318703937
8.21,0.94,37.23,0.0,2022-05-01 11:00:00+00:00,44.33,0.91,330.53,2022-07-03 18:42:49.342698,sg,La Paloma ZA,251.0435472392335
8.55,0.91,36.4,0.0,2022-05-01 12:00:00+00:00,35.37,0.93,396.64,2022-07-03 18:42:49.342698,sg,La Paloma ZA,300.1662328771464
9.9,1.06,33.9,0.0,2022-05-01 13:00:00+00:00,359.39,1.34,369.44,2022-07-03 18:42:49.342698,sg,La Paloma ZA,279.9844557166279
11.25,1.21,31.4,0.0,2022-05-01 14:00:00+00:00,323.42,1.76,342.23,2022-07-03 18:42:49.342698,sg,La Paloma ZA,258.4883943672708
12.6,1.35,28.9,0.0,2022-05-01 15:00:00+00:00,287.44,2.17,315.03,2022-07-03 18:42:49.342698,sg,La Paloma ZA,235.06121729906747
12.85,1.54,29.3,0.0,2022-05-01 16:00:00+00:00,287.06,2.36,287.83,2022-07-03 18:42:49.342698,sg,La Paloma ZA,207.94291582115287
13.09,1.74,29.7,0.0,2022-05-01 17:00:00+00:00,286.67,2.55,260.63,2022-07-03 18:42:49.342698,sg,La Paloma ZA,151.49733499861722
13.33,1.93,30.1,0.0,2022-05-01 18:00:00+00:00,286.29,2.74,233.42,2022-07-03 18:42:49.342698,sg,La Paloma ZA,142.21261712852308
12.82,1.66,31.8,0.0,2022-05-01 19:00:00+00:00,285.54,2.38,194.52,2022-07-03 18:42:49.342698,sg,La Paloma ZA,132.927899258429
12.3,1.38,33.5,0.0,2022-05-01 20:00:00+00:00,284.8,2.03,155.62,2022-07-03 18:42:49.342698,sg,La Paloma ZA,123.64318138833488
11.79,1.11,35.2,0.0,2022-05-01 21:00:00+00:00,284.05,1.67,116.71,2022-07-03 18:42:49.342698,sg,La Paloma ZA,114.35846351824075
10.69,0.96,40.97,0.0,2022-05-01 22:00:00+00:00,304.4,1.29,77.81,2022-07-03 18:42:49.342698,sg,La Paloma ZA,105.07374564814666
9.6,0.81,46.73,0.0,2022-05-01 23:00:00+00:00,324.75,0.92,38.9,2022-07-03 18:42:49.342698,sg,La Paloma ZA,95.78902777805254
8.5,0.66,52.5,0.0,2022-05-02 00:00:00+00:00,345.1,0.54,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,86.50430990795844
8.47,0.66,51.1,0.0,2022-05-02 01:00:00+00:00,292.51,0.4,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,77.21959203786432
8.44,0.66,49.7,0.0,2022-05-02 02:00:00+00:00,239.91,0.25,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,67.9348741677702
8.41,0.65,48.3,0.0,2022-05-02 03:00:00+00:00,187.32,0.11,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,58.6501562976761
8.33,0.64,48.0,0.0,2022-05-02 04:00:00+00:00,194.33,0.12,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,49.36543842758199
8.24,0.63,47.7,0.0,2022-05-02 05:00:00+00:00,201.35,0.13,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,40.08072055748788
8.15,0.62,47.4,0.0,2022-05-02 06:00:00+00:00,208.36,0.14,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,30.796002687393766
7.74,0.69,46.5,0.0,2022-05-02 07:00:00+00:00,187.11,0.29,90.5,2022-07-03 18:42:49.342698,sg,La Paloma ZA,21.51128481729966
7.32,0.76,45.6,0.0,2022-05-02 08:00:00+00:00,165.87,0.44,181.01,2022-07-03 18:42:49.342698,sg,La Paloma ZA,132.58867171791383
6.91,0.83,44.7,0.0,2022-05-02 09:00:00+00:00,144.62,0.59,271.51,2022-07-03 18:42:49.342698,sg,La Paloma ZA,203.47476375374293
7.15,0.76,42.77,0.0,2022-05-02 10:00:00+00:00,132.82,0.57,362.02,2022-07-03 18:42:49.342698,sg,La Paloma ZA,272.75959315134554
7.39,0.7,40.83,0.0,2022-05-02 11:00:00+00:00,121.03,0.56,452.52,2022-07-03 18:42:49.342698,sg,La Paloma ZA,340.81714691314704
7.63,0.64,38.9,0.0,2022-05-02 12:00:00+00:00,109.23,0.54,543.02,2022-07-03 18:42:49.342698,sg,La Paloma ZA,407.4366200333029
9.04,0.7,35.9,0.0,2022-05-02 13:00:00+00:00,164.83,0.93,491.07,2022-07-03 18:42:49.342698,sg,La Paloma ZA,369.00984055119307
10.44,0.77,32.9,0.0,2022-05-02 14:00:00+00:00,220.44,1.32,439.11,2022-07-03 18:42:49.342698,sg,La Paloma ZA,328.8082207892545
11.85,0.83,29.9,0.0,2022-05-02 15:00:00+00:00,276.04,1.71,387.16,2022-07-03 18:42:49.342698,sg,La Paloma ZA,286.1929873455325
12.45,1.07,29.4,0.0,2022-05-02 16:00:00+00:00,276.32,2.04,335.21,2022-07-03 18:42:49.342698,sg,La Paloma ZA,239.30357644695357
13.05,1.31,28.9,0.0,2022-05-02 17:00:00+00:00,276.59,2.36,283.25,2022-07-03 18:42:49.342698,sg,La Paloma ZA,156.05418093476206
13.65,1.55,28.4,0.0,2022-05-02 18:00:00+00:00,276.87,2.69,231.3,2022-07-03 18:42:49.342698,sg,La Paloma ZA,139.18669937378417
13.29,1.39,30.07,0.0,2022-05-02 19:00:00+00:00,271.9,2.44,192.75,2022-07-03 18:42:49.342698,sg,La Paloma ZA,122.31921781280629
12.94,1.22,31.73,0.0,2022-05-02 20:00:00+00:00,266.93,2.18,154.2,2022-07-03 18:42:49.342698,sg,La Paloma ZA,105.45173625182838
12.58,1.06,33.4,0.0,2022-05-02 21:00:00+00:00,261.96,1.93,115.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.58425469085049
11.75,0.99,36.43,0.0,2022-05-02 22:00:00+00:00,209.9,1.53,77.1,2022-07-03 18:42:49.342698,sg,La Paloma ZA,71.71677312987259
10.92,0.92,39.47,0.0,2022-05-02 23:00:00+00:00,157.85,1.14,38.55,2022-07-03 18:42:49.342698,sg,La Paloma ZA,54.8492915688947
10.1,0.85,42.5,0.0,2022-05-03 00:00:00+00:00,105.79,0.74,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,37.98181000791681
10.1,0.85,42.5,0.0,2022-05-03 00:00:00+00:00,105.79,0.74,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,21.11432844693892
10.07,1.01,39.43,0.0,2022-05-03 01:00:00+00:00,103.51,0.99,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,4.246846885961034
10.04,1.17,36.37,0.0,2022-05-03 02:00:00+00:00,101.22,1.23,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-12.62063467501686
10.01,1.34,33.3,0.0,2022-05-03 03:00:00+00:00,98.94,1.48,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-29.488116235994752
9.69,1.04,32.27,0.0,2022-05-03 04:00:00+00:00,105.96,1.13,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-46.35559779697265
9.37,0.74,31.23,0.0,2022-05-03 05:00:00+00:00,112.97,0.79,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-63.22307935795054
9.05,0.44,30.2,0.0,2022-05-03 06:00:00+00:00,119.99,0.44,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-80.09056091892845
8.84,0.6,28.9,0.0,2022-05-03 07:00:00+00:00,107.21,0.6,90.94,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-96.95804247990633
8.63,0.76,27.6,0.0,2022-05-03 08:00:00+00:00,94.44,0.75,181.88,2022-07-03 18:42:49.342698,sg,La Paloma ZA,121.97065057477434
8.42,0.92,26.3,0.0,2022-05-03 09:00:00+00:00,81.66,0.91,272.82,2022-07-03 18:42:49.342698,sg,La Paloma ZA,196.62411319775197
8.99,0.87,25.13,0.0,2022-05-03 10:00:00+00:00,88.97,0.87,363.77,2022-07-03 18:42:49.342698,sg,La Paloma ZA,266.76585222788026
9.55,0.81,23.97,0.0,2022-05-03 11:00:00+00:00,96.27,0.82,454.71,2022-07-03 18:42:49.342698,sg,La Paloma ZA,334.38059598443647
10.12,0.76,22.8,0.0,2022-05-03 12:00:00+00:00,103.58,0.78,545.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,399.52661528783074
12.43,0.79,19.67,0.0,2022-05-03 13:00:00+00:00,159.14,1.05,528.12,2022-07-03 18:42:49.342698,sg,La Paloma ZA,385.6239885756343
14.74,0.82,16.53,0.0,2022-05-03 14:00:00+00:00,214.69,1.33,510.59,2022-07-03 18:42:49.342698,sg,La Paloma ZA,367.0083846431178
17.05,0.85,13.4,0.0,2022-05-03 15:00:00+00:00,270.25,1.6,493.06,2022-07-03 18:42:49.342698,sg,La Paloma ZA,339.1168483561297
17.46,0.98,14.43,0.0,2022-05-03 16:00:00+00:00,270.81,1.9,475.54,2022-07-03 18:42:49.342698,sg,La Paloma ZA,299.8493661730844
17.88,1.11,15.47,0.0,2022-05-03 17:00:00+00:00,271.38,2.2,458.01,2022-07-03 18:42:49.342698,sg,La Paloma ZA,131.2212550744624
18.3,1.24,16.5,0.0,2022-05-03 18:00:00+00:00,271.94,2.5,440.48,2022-07-03 18:42:49.342698,sg,La Paloma ZA,109.99330430393933
17.9,0.94,18.03,0.0,2022-05-03 19:00:00+00:00,274.32,2.07,367.07,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.76535353341629
17.51,0.64,19.57,0.0,2022-05-03 20:00:00+00:00,276.71,1.65,293.65,2022-07-03 18:42:49.342698,sg,La Paloma ZA,67.53740276289324
17.12,0.33,21.1,0.0,2022-05-03 21:00:00+00:00,279.09,1.22,220.24,2022-07-03 18:42:49.342698,sg,La Paloma ZA,46.30945199237017
15.84,0.59,22.67,0.0,2022-05-03 22:00:00+00:00,336.95,1.19,146.83,2022-07-03 18:42:49.342698,sg,La Paloma ZA,25.08150122184712
14.56,0.86,24.23,0.0,2022-05-03 23:00:00+00:00,34.82,1.16,73.41,2022-07-03 18:42:49.342698,sg,La Paloma ZA,3.8535504513240824
13.28,1.12,25.8,0.0,2022-05-04 00:00:00+00:00,92.68,1.13,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-17.374400319198983
13.04,1.08,24.83,0.0,2022-05-04 01:00:00+00:00,100.2,1.11,0.68,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-38.602351089722035
12.79,1.04,23.87,0.0,2022-05-04 02:00:00+00:00,107.71,1.08,1.37,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-59.830301860245086
12.55,1.01,22.9,0.0,2022-05-04 03:00:00+00:00,115.23,1.06,2.05,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-81.05825263076812
12.26,1.18,21.43,0.0,2022-05-04 04:00:00+00:00,99.08,1.21,2.73,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-102.28620340129117
11.97,1.35,19.97,0.0,2022-05-04 05:00:00+00:00,82.94,1.37,3.41,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-123.51415417181423
11.68,1.52,18.5,0.0,2022-05-04 06:00:00+00:00,66.79,1.52,4.1,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-144.74210494233728
11.54,1.69,17.43,0.0,2022-05-04 07:00:00+00:00,61.75,1.7,67.59,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-165.97005571286036
11.4,1.86,16.37,0.0,2022-05-04 08:00:00+00:00,56.72,1.89,131.08,2022-07-03 18:42:49.342698,sg,La Paloma ZA,87.78605607268666
11.26,2.03,15.3,0.0,2022-05-04 09:00:00+00:00,51.68,2.07,194.58,2022-07-03 18:42:49.342698,sg,La Paloma ZA,142.78949389027574
11.64,1.96,15.1,0.0,2022-05-04 10:00:00+00:00,56.3,1.98,258.07,2022-07-03 18:42:49.342698,sg,La Paloma ZA,192.25995313164995
12.02,1.9,14.9,0.0,2022-05-04 11:00:00+00:00,60.93,1.88,321.57,2022-07-03 18:42:49.342698,sg,La Paloma ZA,239.1855607364913
12.4,1.83,14.7,0.0,2022-05-04 12:00:00+00:00,65.55,1.79,385.06,2022-07-03 18:42:49.342698,sg,La Paloma ZA,283.8489138606334
14.48,1.77,13.7,0.0,2022-05-04 13:00:00+00:00,28.1,1.92,380.7,2022-07-03 18:42:49.342698,sg,La Paloma ZA,280.11687209715717
16.56,1.71,12.7,0.0,2022-05-04 14:00:00+00:00,350.64,2.04,376.34,2022-07-03 18:42:49.342698,sg,La Paloma ZA,272.79464949164
18.63,1.65,11.7,0.0,2022-05-04 15:00:00+00:00,313.19,2.17,371.98,2022-07-03 18:42:49.342698,sg,La Paloma ZA,259.25376537028075
18.63,1.77,12.67,0.0,2022-05-04 16:00:00+00:00,301.73,2.41,367.62,2022-07-03 18:42:49.342698,sg,La Paloma ZA,231.48756804992686
18.62,1.9,13.63,0.0,2022-05-04 17:00:00+00:00,290.27,2.66,363.26,2022-07-03 18:42:49.342698,sg,La Paloma ZA,79.09417344621617
18.61,2.02,14.6,0.0,2022-05-04 18:00:00+00:00,278.81,2.9,358.9,2022-07-03 18:42:49.342698,sg,La Paloma ZA,63.4146907927616
17.92,1.56,15.9,0.0,2022-05-04 19:00:00+00:00,279.36,2.32,299.08,2022-07-03 18:42:49.342698,sg,La Paloma ZA,47.73520813930702
17.23,1.11,17.2,0.0,2022-05-04 20:00:00+00:00,279.92,1.74,239.27,2022-07-03 18:42:49.342698,sg,La Paloma ZA,32.05572548585244
16.54,0.65,18.5,0.0,2022-05-04 21:00:00+00:00,280.47,1.16,179.45,2022-07-03 18:42:49.342698,sg,La Paloma ZA,16.376242832397864
15.3,0.64,22.87,0.0,2022-05-04 22:00:00+00:00,327.57,0.96,119.63,2022-07-03 18:42:49.342698,sg,La Paloma ZA,0.6967601789432862
14.05,0.63,27.23,0.0,2022-05-04 23:00:00+00:00,14.68,0.77,59.82,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-14.982722474511291
12.8,0.61,31.6,0.0,2022-05-05 00:00:00+00:00,61.78,0.57,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-30.66220512796587
12.24,0.62,31.5,0.0,2022-05-05 01:00:00+00:00,66.01,0.47,0.68,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-46.34168778142044
11.69,0.63,31.4,0.0,2022-05-05 02:00:00+00:00,70.24,0.38,1.36,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-62.02117043487502
11.14,0.64,31.3,0.0,2022-05-05 03:00:00+00:00,74.47,0.28,2.04,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-77.70065308832959
10.81,0.66,31.27,0.0,2022-05-05 04:00:00+00:00,70.39,0.42,2.72,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-93.38013574178419
10.49,0.68,31.23,0.0,2022-05-05 05:00:00+00:00,66.32,0.57,3.4,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-109.05961839523874
10.17,0.7,31.2,0.0,2022-05-05 06:00:00+00:00,62.24,0.71,4.08,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-124.73910104869331
9.93,0.78,30.17,0.0,2022-05-05 07:00:00+00:00,57.32,0.74,92.05,2022-07-03 18:42:49.342698,sg,La Paloma ZA,-140.4185837021479
9.69,0.85,29.13,0.0,2022-05-05 08:00:00+00:00,52.4,0.78,180.01,2022-07-03 18:42:49.342698,sg,La Paloma ZA,122.77736772369404
9.45,0.93,28.1,0.0,2022-05-05 09:00:00+00:00,47.48,0.81,267.98,2022-07-03 18:42:49.342698,sg,La Paloma ZA,194.9283530059008
9.94,0.95,27.03,0.0,2022-05-05 10:00:00+00:00,53.85,0.87,355.94,2022-07-03 18:42:49.342698,sg,La Paloma ZA,262.9553795540554
10.42,0.98,25.97,0.0,2022-05-05 11:00:00+00:00,60.21,0.92,443.91,2022-07-03 18:42:49.342698,sg,La Paloma ZA,328.7831792684059
10.91,1.0,24.9,0.0,2022-05-05 12:00:00+00:00,66.58,0.98,531.87,2022-07-03 18:42:49.342698,sg,La Paloma ZA,392.5124907249382
